rank,package_name,num_direct_dependents
2214,@babel/plugin-proposal-logical-assignment-operators,3
2215,react-native-screens,3
2216,@react-navigation/elements,3
2217,why-is-node-running,3
2218,markdown-it-container,3
2219,fp-ts,3
2220,node-fetch-native,3
2221,import-lazy,3
2222,boxen,3
2223,urun,3
2224,uWebSockets.js,3
2225,pg-connection-string,3
2226,slate-hyperscript,3
2227,react-native-macos,3
2228,mdast-zone,3
2229,release-it-lerna-changelog,3
2230,remark-gfm,3
2231,utest,3
2232,@mdx-js/mdx,3
2233,@types/js-levenshtein,3
2234,karma-requirejs,3
2235,jest-extended,3
2236,@react-types/checkbox,3
2237,node-pty,3
2238,resolve-dir,3
2239,parent-module,3
2240,@types/should,3
2241,media-typer,3
2242,merge-source-map,3
2243,airtap-sauce,3
2244,basic-auth,3
2245,eslint-plugin-tree-shaking,3
2246,confusing-browser-globals,3
2247,csv-parse,3
2248,gulp-tag-version,3
2249,zwitch,3
2250,dockerode,3
2251,@firebase/app-types,3
2252,domino,3
2253,prebuild,3
2254,time-grunt,3
2255,optimize-css-assets-webpack-plugin,3
2256,parse-json,3
2257,run-browser,3
2258,@jest/schemas,3
2259,compare-func,3
2260,detect-libc,3
2261,prebuild-install,3
2262,@radix-ui/number,3
2263,@graphql-tools/graphql-tag-pluck,3
2264,react-native-web,3
2265,traverse,3
2266,babel-plugin-transform-runtime,3
2267,dir-glob,3
2268,@actions/github,3
2269,nanobench,3
2270,evp_bytestokey,3
2271,@socket.io/component-emitter,3
2272,socket.io-browsers,3
2273,postcss-tape,3
2274,sonic-boom,3
2275,@prisma/fetch-engine,3
2276,@prisma/engines-version,3
2277,markdown-it-emoji,3
2278,findup-sync,3
2279,babel-plugin-transform-async-to-promises,3
2280,@types/normalize-path,3
2281,bplist-parser,3
2282,kolorist,3
2283,prebuildify-cross,3
2284,karma-junit-reporter,3
2285,babel-tape-runner,3
2286,eslint-plugin-typescript,3
2287,readdirp,3
2288,walk-sync,3
2289,hast-util-to-string,3
2290,d3-ease,3
2291,eslint-plugin-react-native,3
2292,metro-runtime,3
2293,metro-react-native-babel-transformer,3
2294,@react-native-community/cli-platform-android,3
2295,@react-native-community/cli,3
2296,@testing-library/jest-native,3
2297,fake,3
2298,buffer-equal,3
2299,pbkdf2,3
2300,create-hmac,3
2301,alex,3
2302,rehype-stringify,3
2303,parse5-htmlparser2-tree-adapter,3
2304,@nrwl/devkit,3
2305,@typescript-eslint/scope-manager,3
2306,estree-util-to-js,3
2307,@fortawesome/free-solid-svg-icons,3
2308,@types/karma,3
2309,@emotion/babel-plugin,3
2310,eslint-config-oclif-typescript,3
2311,eslint-config-oclif,3
2312,svg-tag-names,3
2313,@oclif/test,3
2314,memorystream,3
2315,parse-asn1,3
2316,character-entities,3
2317,@tootallnate/once,3
2318,get-pkg-repo,3
2319,react-error-boundary,3
2320,ubelt,3
2321,timers-ext,3
2322,big.js,3
2323,@fortawesome/fontawesome-svg-core,3
2324,npm-install-checks,3
2325,babel-plugin-transform-async-to-generator,3
2326,homedir-polyfill,3
2327,karma-jasmine-ajax,3
2328,@whatwg-node/fetch,3
2329,into-stream,3
2330,d3-polygon,3
2331,expo-module-scripts,3
2332,jsonfile,3
2333,@types/mime,3
2334,ent,3
2335,wait-for-expect,3
2336,anser,3
2337,@storybook/mdx2-csf,3
2338,testdouble,3
2339,universalify,3
2340,css-minimizer-webpack-plugin,3
2341,@storybook/mdx1-csf,3
2342,klaw,3
2343,@angular-devkit/architect,3
2344,mem-fs,3
2345,image-size,3
2346,@react-types/overlays,3
2347,@graphql-tools/url-loader,3
2348,string-replace-loader,3
2349,stacktrace-parser,3
2350,sauce-connect-launcher,3
2351,string-hash,3
2352,ts-readme-generator,3
2353,remark-rehype,3
2354,replace-ext,3
2355,hast-util-whitespace,3
2356,github-slugger,3
2357,@ethersproject/base64,3
2358,babel-preset-react-app,3
2359,@webpack-cli/serve,3
2360,@discoveryjs/json-ext,3
2361,tui-jsdoc-template,3
2362,es6-iterator,3
2363,next-tick,3
2364,pretty-hrtime,3
2365,react-native-safe-area-context,3
2366,jasmine-ajax,3
2367,@rollup/plugin-multi-entry,3
2368,umi-test,3
2369,@storybook/client-api,3
2370,postcss-custom-properties,3
2371,recursive-readdir,3
2372,vlq,3
2373,@npmcli/run-script,3
2374,@csstools/postcss-progressive-custom-properties,3
2375,level-concat-iterator,3
2376,read-package-json,3
2377,estree-util-is-identifier-name,3
2378,follow-redirects,3
2379,global-modules,3
2380,@react-aria/overlays,3
2381,gulp-clean-css,3
2382,gulp-jsdoc3,3
2383,@fullcalendar/standard-scripts,3
2384,@fullcalendar/core,3
2385,@react-aria/selection,3
2386,autoprefixer-stylus,3
2387,docs-ts,3
2388,path-type,3
2389,@npmcli/fs,3
2390,title-case,3
2391,array.prototype.flat,3
2392,@types/mock-fs,3
2393,builtin-modules,3
2394,get-stdin,3
2395,postcss-modules-values,3
2396,vinyl-sourcemaps-apply,3
2397,jest-jasmine2,3
2398,external-editor,3
2399,html-tag-names,3
2400,destroy,3
2401,@babel/helper-define-polyfill-provider,3
2402,jest-watcher,3
2403,mute-stream,3
2404,@types/css-tree,3
2405,@sinclair/typebox,3
2406,whatwg-url,3
2407,regexp.prototype.flags,3
2408,@types/slice-ansi,3
2409,@babel/plugin-syntax-import-meta,3
2410,temp-dir,3
2411,yamljs,3
2412,es-module-lexer,3
2413,normalize-newline,3
2414,flowgen,3
2415,@babel/plugin-syntax-nullish-coalescing-operator,3
2416,@types/he,3
2417,load-json-file,3
2418,fixturify,3
2419,mkdirp-classic,3
2420,postcss-modules-scope,3
2421,asn1,3
2422,postcss-modules-local-by-default,3
2423,@typescript-eslint/eslint-plugin-tslint,3
2424,jstest,3
2425,qunit-extras,3
2426,xml-name-validator,3
2427,minizlib,3
2428,regjsparser,3
2429,@aws-sdk/credential-provider-env,3
2430,@aws-sdk/credential-provider-imds,3
2431,@aws-sdk/credential-provider-process,3
2432,negotiator,3
2433,@aws-sdk/credential-provider-sso,3
2434,@sinonjs/eslint-config,3
2435,is-arguments,3
2436,@aws-sdk/credential-provider-web-identity,3
2437,jest-runner-eslint,3
2438,from2,3
2439,worker-loader,3
2440,asap,3
2441,is-unicode-supported,3
2442,@types/mime-types,3
2443,unpipe,3
2444,better-assert,3
2445,bcrypt-pbkdf,3
2446,replace-require-self,3
2447,type-detect,3
2448,tweetnacl,3
2449,wordwrap,3
2450,postcss-modules-extract-imports,3
2451,@jridgewell/gen-mapping,3
2452,defence-cli,3
2453,@xtuc/long,3
2454,@sindresorhus/is,3
2455,ts-expect,3
2456,ndoc,3
2457,rollup-plugin-size,3
2458,responselike,3
2459,@hapi/bourne,3
2460,mem,3
2461,pug-loader,3
2462,typescript-eslint-parser,3
2463,@types/pify,3
2464,validate-npm-package-name,3
2465,postcss-media-query-parser,3
2466,twist,3
2467,pem,3
2468,dts-bundle,3
2469,eslint-plugin-nodeca,3
2470,rx,3
2471,mini-svg-data-uri,3
2472,fb-watchman,3
2473,socksv5,3
2474,make-fetch-happen,3
2475,socks-proxy-agent,3
2476,npm-check-updates,3
2477,walker,3
2478,conventional-github-releaser,3
2479,vue-template-compiler,3
2480,promise-retry,3
2481,collect-v8-coverage,3
2482,@tsconfig/node12,3
2483,vinyl-fs,3
2484,@jest/expect,3
2485,@types/ip,3
2486,@types/json-stable-stringify,3
2487,@babel/plugin-syntax-object-rest-spread,3
2488,@ckeditor/ckeditor5-alignment,3
2489,sauce-test,3
2490,xpath,3
2491,uglify-register,3
2492,github-release-from-changelog,3
2493,@babel/plugin-syntax-optional-chaining,3
2494,@types/marked,3
2495,rollup-plugin-babel-minify,3
2496,@yarnpkg/fslib,3
2497,@ckeditor/ckeditor5-highlight,3
2498,create-test-server,3
2499,watchpack,3
2500,@types/readable-stream,3
2501,import-local,3
2502,ansi-bold,3
2503,grunt-benchmark,3
2504,yn,3
2505,axobject-query,3
2506,which-boxed-primitive,3
2507,@types/write-file-atomic,3
2508,create-require,3
2509,google-protobuf,3
2510,typedarray,3
2511,@types/zen-observable,3
2512,browserstack-local,3
2513,acorn-import-assertions,3
2514,jsbn,3
2515,deep-eql,3
2516,jws,3
2517,@iarna/toml,3
2518,jest-snapshot-serializer-raw,3
2519,prism-react-renderer,3
2520,querystring,3
2521,make-node,3
2522,lz-string,3
2523,has-property-descriptors,3
2524,@fast-check/jest,3
2525,minipass-pipeline,3
2526,map-obj,3
2527,unicode-canonical-property-names-ecmascript,3
2528,jest-watch-select-projects,3
2529,gulp-coveralls,3
2530,emittery,3
2531,@svgr/webpack,3
2532,@types/esprima,3
2533,talisman,3
2534,abab,3
2535,flow-typed,3
2536,brittle,3
2537,@docusaurus/preset-classic,3
2538,@docusaurus/core,3
2539,@jest/test-sequencer,3
2540,periscopic,3
2541,@types/eslint-scope,3
2542,mimic-response,3
2543,babel-plugin-add-import-extension,3
2544,firebase,3
2545,parse-node-version,3
2546,@types/babel__template,3
2547,css-what,3
2548,@types/lodash.memoize,3
2549,@types/lodash.camelcase,3
2550,boolbase,3
2551,@types/boolbase,3
2552,is-ci-cli,3
2553,object.getownpropertydescriptors,3
2554,gulp-sass,3
2555,@types/object-hash,3
2556,ascjs,3
2557,pend,3
2558,sirv,3
2559,postcss-modules,3
2560,cssstyle,3
2561,snapshot-diff,3
2562,is-date-object,3
2563,spdx-expression-parse,3
2564,is-symbol,3
2565,grunt-string-replace,3
2566,jest-snapshot-serializer-ansi,3
2567,from,3
2568,@types/stack-utils,3
2569,gopd,3
2570,lodash.set,3
2571,json-schema-to-typescript,3
2572,when,3
2573,pascal-case,3
2574,stack-utils,3
2575,resolve.exports,3
2576,levenshtein-edit-distance,3
2577,saxes,3
2578,is-promise,3
2579,@types/find-cache-dir,3
2580,token-types,3
2581,@rollup/plugin-dynamic-import-vars,3
2582,is-generator-function,3
2583,tsm,3
2584,eslint-import-resolver-babel-module,2
2585,fast-printf,2
2586,base64id,2
2587,engine.io-parser,2
2588,engine.io-client,2
2589,@charmander/eslint-config-base,2
2590,@mysticatea/spy,2
2591,phin,2
2592,checksum,2
2593,slate,2
2594,boolean,2
2595,cookies,2
2596,engine.io,2
2597,fast-json-stringify,2
2598,socket.io-parser,2
2599,semver-diff,2
2600,configstore,2
2601,js-green-licenses,2
2602,copy-anything,2
2603,@nuxtjs/eslint-config,2
2604,@radix-ui/react-dialog,2
2605,babel-plugin-transform-builtin-extend,2
2606,unctx,2
2607,@aws-sdk/client-s3,2
2608,@types/pg,2
2609,is-nan,2
2610,deep-copy,2
2611,expo,2
2612,ts-mockito,2
2613,silent-error,2
2614,resolve-package-path,2
2615,command-line-test,2
2616,yeoman-assert,2
2617,@webassemblyjs/helper-api-error,2
2618,@react-stately/tree,2
2619,yeoman-test,2
2620,@react-aria/toggle,2
2621,agentkeepalive,2
2622,rollup-plugin-strip-banner,2
2623,@types/mdx,2
2624,cardinal,2
2625,http-cache-semantics,2
2626,prebuildify-platform-packages,2
2627,@unicode/unicode-14.0.0,2
2628,@storybook/preview-web,2
2629,docz,2
2630,@react-stately/checkbox,2
2631,aegir,2
2632,karma-jasmine-jquery,2
2633,mem-fs-editor,2
2634,typedoc-plugin-missing-exports,2
2635,available-regexp-flags,2
2636,@algolia/client-search,2
2637,is-number,2
2638,knitwork,2
2639,fixturify-project,2
2640,@react-types/radio,2
2641,stream-combiner2,2
2642,eslint-define-config,2
2643,@nuxt/schema,2
2644,@react-stately/select,2
2645,prettier-plugin-organize-imports,2
2646,ses,2
2647,mobx-react,2
2648,minipass-collect,2
2649,grunt-simple-mocha,2
2650,uglify-save-license,2
2651,estree-util-build-jsx,2
2652,@types/node-notifier,2
2653,metro-symbolicate,2
2654,@oclif/plugin-help,2
2655,@favware/cliff-jumper,2
2656,@cucumber/gherkin-streams,2
2657,@octetstream/eslint-config,2
2658,eslint-config-postcss,2
2659,glob-stream,2
2660,nanocolors,2
2661,git-issues,2
2662,treeverse,2
2663,@oclif/plugin-plugins,2
2664,adler-32,2
2665,cssom,2
2666,cfb,2
2667,test-exclude,2
2668,@istanbuljs/load-nyc-config,2
2669,@react-types/menu,2
2670,@nrwl/linter,2
2671,@cucumber/messages,2
2672,@protobufjs/aspromise,2
2673,imports-loader,2
2674,babel-plugin-inline-import,2
2675,postcss-simple-vars,2
2676,to-through,2
2677,@types/strip-ansi,2
2678,vscode-languageserver-protocol,2
2679,nightwatch,2
2680,@types/istanbul-lib-report,2
2681,postcss-nesting,2
2682,lower-case,2
2683,hyphenate-style-name,2
2684,xstate,2
2685,hash-for-dep,2
2686,upper-case,2
2687,react-primitives,2
2688,eventemitter-asyncresource,2
2689,cluster-key-slot,2
2690,@types/convert-source-map,2
2691,@types/concat-stream,2
2692,redis-errors,2
2693,msgpack-lite,2
2694,unplugin,2
2695,@types/styled-components,2
2696,sanitize.css,2
2697,file-saver,2
2698,@skypack/package-check,2
2699,cli-progress,2
2700,fast-copy,2
2701,@jest/core,2
2702,@ckeditor/ckeditor5-adapter-ckfinder,2
2703,@types/istanbul-lib-source-maps,2
2704,mdn-data,2
2705,esast-util-from-js,2
2706,eslint-config-next,2
2707,@svgr/core,2
2708,flowgen2,2
2709,runmd,2
2710,@types/lodash.defaults,2
2711,@xstate/fsm,2
2712,denque,2
2713,@protobufjs/inquire,2
2714,moo,2
2715,esm2umd,2
2716,xmlhttprequest,2
2717,@types/lodash.isarguments,2
2718,pdfjs-dist,2
2719,registry-auth-token,2
2720,cssesc,2
2721,voc,2
2722,yaml-ast-parser,2
2723,eslint-plugin-jest-formatting,2
2724,http-response-object,2
2725,mamacro,2
2726,wrk,2
2727,@types/set-cookie-parser,2
2728,sri-toolbox,2
2729,worker-farm,2
2730,@borderless/ts-scripts,2
2731,internal-slot,2
2732,@apollo/utils.logger,2
2733,babel-preset-es2017,2
2734,minami,2
2735,rollup-plugin-npm,2
2736,is-regexp,2
2737,is-obj,2
2738,node-notifier,2
2739,revalidator,2
2740,jest-runner,2
2741,history,2
2742,asn1.js,2
2743,construct-style-sheets-polyfill,2
2744,p-filter,2
2745,setprototypeof,2
2746,@types/progress,2
2747,string-to-arraybuffer,2
2748,jake,2
2749,matcher,2
2750,properties,2
2751,graphql-scalars,2
2752,keyv,2
2753,jest-leak-detector,2
2754,is-array-buffer,2
2755,@types/merge-stream,2
2756,@aws-sdk/md5-js,2
2757,@vue/compiler-ssr,2
2758,@scure/base,2
2759,@vue/compiler-core,2
2760,@mui/utils,2
2761,eslint-config-rem,2
2762,@types/mri,2
2763,is-weakref,2
2764,telejson,2
2765,@types/koa,2
2766,csso,2
2767,@types/csso,2
2768,@axe-core/webdriverjs,2
2769,is-shared-array-buffer,2
2770,jwk-to-pem,2
2771,@babel/plugin-proposal-private-property-in-object,2
2772,ecdsa-sig-formatter,2
2773,is-extendable,2
2774,array-slice,2
2775,debounce,2
2776,babel-plugin-source-map-support,2
2777,@aws-sdk/middleware-sdk-s3,2
2778,@types/debounce,2
2779,safari-14-idb-fix,2
2780,hash-base,2
2781,@types/delay,2
2782,set-cookie-parser,2
2783,@types/content-type,2
2784,devalue,2
2785,jwa,2
2786,babel-plugin-transform-define,2
2787,async-sema,2
2788,@types/d3-interpolate,2
2789,@vercel/nft,2
2790,@sinonjs/commons,2
2791,@types/react-router-dom,2
2792,@types/tar,2
2793,mochify,2
2794,@types/platform,2
2795,justified,2
2796,formdata-polyfill,2
2797,@hapi/accept,2
2798,@google-cloud/common,2
2799,@babel/plugin-proposal-numeric-separator,2
2800,unicode-11.0.0,2
2801,unicode-trie,2
2802,codepoints,2
2803,commitlint-config-angular,2
2804,chromeless,2
2805,grunt-known-options,2
2806,utrie,2
2807,snake-case,2
2808,@types/lz-string,2
2809,react-scripts,2
2810,balanced-match,2
2811,@c4312/matcha,2
2812,chai-iterator,2
2813,@rollup/plugin-virtual,2
2814,@rollup/plugin-sucrase,2
2815,is-map,2
2816,is-set,2
2817,@npmcli/node-gyp,2
2818,totalist,2
2819,is-async-supported,2
2820,stream-shift,2
2821,lodash.isnil,2
2822,webpack-virtual-modules,2
2823,@types/lodash.escaperegexp,2
2824,@types/lodash.isnil,2
2825,run-series,2
2826,jest-mock-process,2
2827,has-ansi,2
2828,heya-unit,2
2829,eslint-config-brightspace,2
2830,@typescript-eslint/visitor-keys,2
2831,postcss-safe-parser,2
2832,postcss-flexbugs-fixes,2
2833,dom-accessibility-api,2
2834,webpack-stream,2
2835,eslint-config-4catalyzer-typescript,2
2836,@types/signal-exit,2
2837,semantic-release-configuration,2
2838,eslint-plugin-functional,2
2839,pg-pool,2
2840,@ckeditor/ckeditor5-source-editing,2
2841,preferred-pm,2
2842,micromark-util-classify-character,2
2843,comment-parser,2
2844,jsdoc-type-pratt-parser,2
2845,@react-stately/radio,2
2846,bs58,2
2847,@babel/plugin-syntax-decorators,2
2848,readline-sync,2
2849,@stablelib/sha256,2
2850,@type-challenges/utils,2
2851,roboter,2
2852,karma-typescript-es6-transform,2
2853,btoa,2
2854,@stryker-mutator/mocha-runner,2
2855,@opentelemetry/redis-common,2
2856,@ckeditor/ckeditor5-page-break,2
2857,globrex,2
2858,react-native-gesture-handler,2
2859,@ckeditor/ckeditor5-html-support,2
2860,linkify-it,2
2861,@ckeditor/ckeditor5-html-embed,2
2862,desm,2
2863,rollup-plugin-string,2
2864,local-pkg,2
2865,vite-node,2
2866,birpc,2
2867,qrcode-terminal,2
2868,parse-conflict-json,2
2869,@types/stylis,2
2870,react-live,2
2871,@babel/plugin-transform-flow-comments,2
2872,libnpmpublish,2
2873,libnpmpack,2
2874,react-native-test-app,2
2875,@actions/http-client,2
2876,@turf/random,2
2877,hast-util-from-parse5,2
2878,@babel/helpers,2
2879,stream-json,2
2880,@jest/source-map,2
2881,babel-plugin-react-transform,2
2882,archy,2
2883,@npmcli/package-json,2
2884,@npmcli/map-workspaces,2
2885,@npmcli/config,2
2886,@isaacs/string-locale-compare,2
2887,react-docgen,2
2888,@vitest/ui,2
2889,rollup-plugin-local-resolve,2
2890,harmony-reflect,2
2891,big-integer,2
2892,saucelabs,2
2893,jsonschema,2
2894,prettier-plugin-import-sort,2
2895,@ladjs/env,2
2896,lodash.kebabcase,2
2897,bunchee,2
2898,client-only,2
2899,@unicode/unicode-13.0.0,2
2900,js-base64,2
2901,request-promise-native,2
2902,@balena/dockerignore,2
2903,metro-babel-transformer,2
2904,metro-cache-key,2
2905,metro-config,2
2906,gulp-connect,2
2907,metro-hermes-compiler,2
2908,metro-minify-terser,2
2909,metro-transform-plugins,2
2910,rollup-plugin-includepaths,2
2911,@types/dompurify,2
2912,forceable-tty,2
2913,builddocs,2
2914,eslint-find-rules,2
2915,clinton,2
2916,assertthat,2
2917,@hot-loader/react-dom,2
2918,jsonify,2
2919,@types/color,2
2920,unist-util-position,2
2921,wd,2
2922,hermes-parser,2
2923,@types/split2,2
2924,babel-plugin-transform-rename-import,2
2925,garbage,2
2926,es-array-method-boxes-properly,2
2927,@types/whatwg-url,2
2928,@types/chai-subset,2
2929,lodash.pick,2
2930,saslprep,2
2931,@aws-sdk/credential-providers,2
2932,int64-buffer,2
2933,requireindex,2
2934,semver-regex,2
2935,absolute-path,2
2936,@radix-ui/react-menu,2
2937,compressible,2
2938,extsprintf,2
2939,@types/chokidar,2
2940,tunnel-agent,2
2941,micromark-extension-mdxjs-esm,2
2942,metro-resolver,2
2943,typescript-cached-transpile,2
2944,@storybook/source-loader,2
2945,@parcel/watcher,2
2946,monaco-editor,2
2947,@jsdevtools/host-environment,2
2948,eslint-config-shellscape,2
2949,iconv,2
2950,@npmcli/name-from-folder,2
2951,react-app-polyfill,2
2952,jest-fetch-mock,2
2953,libqp,2
2954,libmime,2
2955,libbase64,2
2956,spooks,2
2957,@ethersproject/wordlists,2
2958,@jsdevtools/karma-config,2
2959,@jsdevtools/eslint-config,2
2960,quickselect,2
2961,babel-plugin-transform-vue-jsx,2
2962,@webassemblyjs/utf8,2
2963,babel-plugin-transform-decorators-legacy,2
2964,babel-plugin-transform-regenerator,2
2965,@webassemblyjs/leb128,2
2966,@babel/plugin-syntax-bigint,2
2967,@webassemblyjs/ieee754,2
2968,requires-port,2
2969,karma-verbose-reporter,2
2970,airtap-playwright,2
2971,protocols,2
2972,@types/lodash.uniq,2
2973,eslint-config-chartjs,2
2974,micromark-extension-gfm-table,2
2975,sortablejs,2
2976,bufferutil,2
2977,@types/dirty-chai,2
2978,@aws-sdk/credential-provider-ini,2
2979,@ostai/eslint-config,2
2980,@types/json-stringify-safe,2
2981,redux-thunk,2
2982,simple-github-release,2
2983,mocha-phantomjs-istanbul,2
2984,merge,2
2985,@typescript-eslint/type-utils,2
2986,utf-8-validate,2
2987,geckodriver,2
2988,@turf/meta,2
2989,@sentry/browser,2
2990,@types/strip-json-comments,2
2991,babel-helper-fixtures,2
2992,currently-unhandled,2
2993,is-jpg,2
2994,@types/lodash.mergewith,2
2995,resolve-global,2
2996,@types/strip-bom,2
2997,@commitlint/config-validator,2
2998,rollup-plugin-swc3,2
2999,@lukeed/csprng,2
3000,markdown,2
3001,@azure/storage-blob,2
3002,get-node,2
3003,read-dir-files,2
3004,libxmljs2,2
3005,@ethersproject/hdnode,2
3006,proper-lockfile,2
3007,@ethersproject/basex,2
3008,workbox-precaching,2
3009,workbox-expiration,2
3010,workbox-cacheable-response,2
3011,workbox-background-sync,2
3012,style-to-object,2
3013,eslint-config-xo-react,2
3014,rehype-raw,2
3015,@firebase/database,2
3016,micromark-extension-gfm-footnote,2
3017,@firebase/database-types,2
3018,eslint-config-fbjs,2
3019,make-error,2
3020,@vitest/coverage-istanbul,2
3021,@ethersproject/abi,2
3022,is-generator-fn,2
3023,jest-each,2
3024,@types/co,2
3025,graphql-ws,2
3026,fetch-cookie,2
3027,react-native-reanimated,2
3028,@ethersproject/json-wallets,2
3029,throat,2
3030,map-stream,2
3031,process-on-spawn,2
3032,nx,2
3033,@jest/reporters,2
3034,dataloader,2
3035,binaryextensions,2
3036,d3-queue,2
3037,textextensions,2
3038,commondir,2
3039,pack-n-play,2
3040,@webassemblyjs/wast-parser,2
3041,micromark-extension-gfm-strikethrough,2
3042,@mapbox/point-geometry,2
3043,@mapbox/vector-tile,2
3044,p-reduce,2
3045,pbf,2
3046,dequal,2
3047,foreground-child,2
3048,@mapbox/mvt-fixtures,2
3049,micromark-extension-gfm-task-list-item,2
3050,jsonc-eslint-parser,2
3051,geojson-vt,2
3052,micromark-extension-gfm-autolink-literal,2
3053,git-log-parser,2
3054,typescript-json-schema,2
3055,grunt-run,2
3056,ajv-keywords,2
3057,@types/stream-buffers,2
3058,@graphql-tools/graphql-file-loader,2
3059,@peculiar/asn1-schema,2
3060,tslint-config-airbnb,2
3061,gulp-cli,2
3062,micro-should,2
3063,es-get-iterator,2
3064,d3-fetch,2
3065,d3-force,2
3066,@babel/plugin-proposal-unicode-property-regex,2
3067,d3-geo,2
3068,d3-hierarchy,2
3069,asn1js,2
3070,@peculiar/json-schema,2
3071,express-session,2
3072,libphonenumber-js,2
3073,d3-scale-chromatic,2
3074,isstream,2
3075,@commitlint/lint,2
3076,@vue/reactivity,2
3077,randomstring,2
3078,abbrev,2
3079,@yomguithereal/eslint-config,2
3080,@wry/trie,2
3081,@wry/context,2
3082,node-libs-browser,2
3083,style-mod,2
3084,d3-axis,2
3085,@babel/plugin-proposal-do-expressions,2
3086,0x,2
3087,eslint-plugin-sort-destructure-keys,2
3088,pino,2
3089,@types/lodash.snakecase,2
3090,help-me,2
3091,tiny-emitter,2
3092,@storybook/core-server,2
3093,nth-check,2
3094,typanion,2
3095,@azure/msal-common,2
3096,@firebase/auth-interop-types,2
3097,limiter,2
3098,ajv-errors,2
3099,which-collection,2
3100,@babel/plugin-proposal-pipeline-operator,2
3101,zen-observable-ts,2
3102,ts-invariant,2
3103,jose2,2
3104,webpack-stats-plugin,2
3105,passport,2
3106,seq,2
3107,@rushstack/ts-command-line,2
3108,karma-summary-reporter,2
3109,d3-quadtree,2
3110,react-styleguidist,2
3111,@commitlint/prompt-cli,2
3112,cookie-es,2
3113,@inquirer/input,2
3114,@commitlint/cz-commitlint,2
3115,commonmark,2
3116,headers-polyfill,2
3117,strtok3,2
3118,@open-draft/until,2
3119,@zerollup/ts-transform-paths,2
3120,babel-plugin-flow-react-proptypes,2
3121,why-did-you-update,2
3122,slick-carousel,2
3123,foundation-apps,2
3124,karma-safarinative-launcher,2
3125,onetime,2
3126,gulp-tap,2
3127,@lezer/highlight,2
3128,outvariant,2
3129,delete-empty,2
3130,json2mq,2
3131,hashish,2
3132,@lezer/lr,2
3133,merge-descriptors,2
3134,@lezer/javascript,2
3135,@internationalized/date,2
3136,@types/argparse,2
3137,@internationalized/string,2
3138,mitt,2
3139,finalhandler,2
3140,jest-file-snapshot,2
3141,strict-event-emitter,2
3142,rw,2
3143,proxy-addr,2
3144,babel-generator,2
3145,babel-traverse,2
3146,babel-types,2
3147,babel-helper-vue-jsx-merge-props,2
3148,grunt-env,2
3149,grunt-nuget,2
3150,lighthouse-logger,2
3151,prosemirror-commands,2
3152,benchee,2
3153,eventsource,2
3154,babel-plugin-syntax-trailing-function-commas,2
3155,eslint-config-wojtekmaj,2
3156,@open-draft/test-server,2
3157,is-uuid,2
3158,@babel/plugin-transform-literals,2
3159,@babel/plugin-transform-function-name,2
3160,@babel/plugin-transform-computed-properties,2
3161,@octokit/tsconfig,2
3162,@babel/helper-annotate-as-pure,2
3163,to-vfile,2
3164,is-hidden,2
3165,babel-plugin-syntax-jsx,2
3166,babel-test,2
3167,page-with,2
3168,apollo-server-express,2
3169,@types/body-parser,2
3170,@vue/server-renderer,2
3171,@sanity/semantic-release-preset,2
3172,is-arrayish,2
3173,common-path-prefix,2
3174,@wdio/mocha-framework,2
3175,@solana/buffer-layout,2
3176,@ardatan/sync-fetch,2
3177,mocha-sugar-free,2
3178,@jest/create-cache-key-function,2
3179,onchange,2
3180,@sinonjs/eslint-plugin-no-prototype-methods,2
3181,@react-native/normalize-color,2
3182,@types/jest-environment-puppeteer,2
3183,@sanity/pkg-utils,2
3184,broccoli-funnel,2
3185,buffer-alloc-unsafe,2
3186,@phenomnomnominal/tsquery,2
3187,react-devtools-core,2
3188,exorcist,2
3189,@aws-sdk/client-cognito-identity,2
3190,react-native-codegen,2
3191,@inquirer/type,2
3192,budo,2
3193,fuzzy,2
3194,hermes-eslint,2
3195,ethereumjs-util,2
3196,@typescript-eslint/experimental-utils,2
3197,tippy.js,2
3198,@react-native-community/eslint-plugin,2
3199,@types/webpack-dev-middleware,2
3200,eslint-module-utils,2
3201,micromark-extension-mdx-expression,2
3202,hammer-simulator,2
3203,acquit,2
3204,acquit-ignore,2
3205,wonka,2
3206,@iarna/standard,2
3207,stable,2
3208,@types/normalize-package-data,2
3209,rc-tools,2
3210,plugin-error,2
3211,@types/svg-tags,2
3212,estree-to-babel,2
3213,svg-tags,2
3214,javascript-natural-sort,2
3215,postcss-resolve-nested-selector,2
3216,sqlstring,2
3217,assert-diff,2
3218,eslint-plugin-codegen,2
3219,domexception,2
3220,webidl2js,2
3221,portfinder,2
3222,@react-native-community/cli-debugger-ui,2
3223,@reach/observe-rect,2
3224,@types/require-from-string,2
3225,@react-native/eslint-plugin-specs,2
3226,buildman,2
3227,nitropack,2
3228,mock-stdio,2
3229,bowser,2
3230,@radix-ui/rect,2
3231,requizzle,2
3232,karma-tap-reporter,2
3233,c12,2
3234,@aws-sdk/client-sso,2
3235,@types/lodash.template,2
3236,@studio/changes,2
3237,babel-plugin-react-docgen,2
3238,babel-plugin-add-react-displayname,2
3239,jsx-ast-utils,2
3240,@storybook/addon-viewport,2
3241,testdata-w3c-json-form,2
3242,jsverify,2
3243,lintspaces-cli,2
3244,http2,2
3245,test-object-model,2
3246,html-encoding-sniffer,2
